year,day_of_year,temperature,humidity,precipitation,wind_speed,irradiance,month,temperature_lag1,temperature_lag3,temperature_lag7,temperature_roll3,humidity_roll3,precipitation_roll7,target
2021,99,24.66,79.04,0.49,6.07,19.14,4,24.63,24.34,23.96,24.63333333333333,75.92333333333333,18.189999999999994,24.88
2021,100,24.88,84.16,0.24,5.62,19.73,4,24.66,24.61,24.06,24.72333333333333,79.53333333333333,13.519999999999992,25.07
2021,101,25.07,82.72,0.01,5.88,16.09,4,24.88,24.63,24.54,24.87,81.97333333333333,12.809999999999992,24.17
2021,102,24.17,76.98,0.23,8.24,13.96,4,25.07,24.66,24.7,24.706666666666667,81.28666666666668,12.109999999999992,23.7
2021,103,23.7,66.4,0.06,5.12,18.46,4,24.17,24.88,24.34,24.313333333333333,75.36666666666667,8.529999999999992,23.71
2021,104,23.71,63.91,0.03,3.41,11.17,4,23.7,25.07,24.61,23.86,69.09666666666668,5.639999999999993,23.93
2021,105,23.93,65.18,0.02,4.49,16.71,4,23.71,24.17,24.63,23.78,65.16333333333334,1.079999999999993,24.14
2021,106,24.14,79.19,1.32,5.67,11.82,4,23.93,23.7,24.66,23.926666666666666,69.42666666666668,1.909999999999993,23.96
2021,107,23.96,80.23,5.23,3.54,7.56,4,24.14,23.71,24.88,24.01,74.86666666666666,6.899999999999993,23.33
2021,108,23.33,80.92,1.1,5.62,13.07,4,23.96,23.93,25.07,23.81,80.11333333333334,7.989999999999993,23.32
2021,109,23.32,80.56,1.73,6.82,13.05,4,23.33,24.14,24.17,23.536666666666665,80.57000000000001,9.489999999999993,23.28
2021,110,23.28,79.33,2.0,6.23,14.2,4,23.32,23.96,23.7,23.310000000000002,80.27,11.429999999999993,23.03
2021,111,23.03,77.23,7.16,7.1,7.93,4,23.28,23.33,23.71,23.210000000000004,79.04,18.559999999999995,22.92
2021,112,22.92,69.74,0.9,5.13,16.79,4,23.03,23.32,23.93,23.076666666666668,75.43333333333332,19.439999999999994,22.49
2021,113,22.49,80.48,4.17,3.81,11.78,4,22.92,23.28,24.14,22.813333333333333,75.81666666666666,22.289999999999992,22.84
2021,114,22.84,77.89,1.19,2.46,16.92,4,22.49,23.03,23.96,22.75,76.03666666666666,18.249999999999993,23.45
2021,115,23.45,80.08,1.35,4.98,11.33,4,22.84,22.92,23.33,22.926666666666666,79.48333333333333,18.499999999999993,22.31
2021,116,22.31,74.28,0.31,5.66,17.9,4,23.45,22.49,23.32,22.866666666666664,77.41666666666667,17.079999999999995,21.64
2021,117,21.64,70.71,0.03,5.53,15.87,4,22.31,22.84,23.28,22.466666666666665,75.02333333333333,15.109999999999994,21.52
2021,118,21.52,70.65,0.09,6.41,18.31,4,21.64,23.45,23.03,21.823333333333334,71.88000000000001,8.039999999999994,22.71
2021,119,22.71,68.62,0.13,5.13,16.75,4,21.52,22.31,22.92,21.956666666666667,69.99333333333334,7.2699999999999925,22.57
2021,120,22.57,62.92,0.0,3.18,17.52,4,22.71,21.64,22.49,22.266666666666666,67.39666666666666,3.099999999999993,22.69
2021,121,22.69,70.11,0.15,4.77,11.69,5,22.57,21.52,22.84,22.656666666666666,67.21666666666667,2.059999999999993,23.09
2021,122,23.09,78.69,0.12,5.37,16.35,5,22.69,22.71,23.45,22.78333333333333,70.57333333333334,0.8299999999999929,22.77
2021,123,22.77,85.45,0.05,5.35,16.75,5,23.09,22.57,22.31,22.849999999999998,78.08333333333333,0.569999999999993,22.99
2021,124,22.99,85.93,0.03,5.9,14.34,5,22.77,22.69,21.64,22.95,83.35666666666667,0.569999999999993,22.77
2021,125,22.77,85.73,6.61,6.41,7.09,5,22.99,23.09,21.52,22.843333333333334,85.70333333333333,7.089999999999994,20.36
2021,126,20.36,86.22,34.47,8.14,1.76,5,22.77,22.77,22.71,22.040000000000003,85.96,41.42999999999999,19.96
2021,127,19.96,76.56,0.23,8.02,16.89,5,20.36,22.99,22.57,21.03,82.83666666666667,41.65999999999999,20.79
2021,128,20.79,71.92,0.02,4.88,16.73,5,19.96,22.77,22.69,20.37,78.23333333333333,41.529999999999994,21.41
2021,129,21.41,77.08,2.77,4.85,8.59,5,20.79,20.36,23.09,20.720000000000002,75.18666666666667,44.17999999999999,21.79
2021,130,21.79,80.31,2.44,6.61,9.04,5,21.41,19.96,22.77,21.330000000000002,76.43666666666667,46.56999999999999,20.67
2021,131,20.67,85.06,15.33,6.55,6.68,5,21.79,20.79,22.99,21.290000000000003,80.81666666666666,61.86999999999999,18.85
2021,132,18.85,80.16,15.39,5.91,5.04,5,20.67,21.41,22.77,20.436666666666667,81.84333333333333,70.64999999999999,19.67
2021,133,19.67,64.83,0.0,3.04,16.37,5,18.85,21.79,20.36,19.73,76.68333333333334,36.17999999999999,19.41
2021,134,19.41,68.87,0.02,1.93,13.6,5,19.67,20.67,19.96,19.310000000000002,71.28666666666668,35.97,20.63
2021,135,20.63,72.32,0.09,1.87,12.67,5,19.41,18.85,20.79,19.903333333333332,68.67333333333333,36.03999999999999,20.81
2021,136,20.81,79.15,0.15,3.18,12.56,5,20.63,19.67,21.41,20.28333333333333,73.44666666666667,33.41999999999999,21.03
2021,137,21.03,80.64,0.22,5.27,13.43,5,20.81,19.41,21.79,20.823333333333334,77.37,31.199999999999992,19.32
2021,138,19.32,71.77,0.0,5.45,15.23,5,21.03,20.63,20.67,20.386666666666667,77.18666666666667,15.869999999999994,18.76
2021,139,18.76,72.55,0.0,3.05,14.42,5,19.32,20.81,18.85,19.703333333333333,74.98666666666666,0.4799999999999929,18.77
2021,140,18.77,72.42,0.0,1.46,12.25,5,18.76,21.03,19.67,18.95,72.24666666666667,0.4799999999999929,20.47
2021,141,20.47,81.99,1.29,4.26,6.21,5,18.77,19.32,19.41,19.333333333333332,75.65333333333334,1.749999999999993,21.84
2021,142,21.84,90.44,15.74,5.84,11.79,5,20.47,18.76,20.63,20.36,81.61666666666666,17.39999999999999,21.49
2021,143,21.49,66.64,1.06,4.51,15.47,5,21.84,18.77,20.81,21.266666666666666,79.69,18.309999999999995,18.9
2021,144,18.9,59.22,0.0,4.48,15.34,5,21.49,20.47,21.03,20.743333333333336,72.10000000000001,18.089999999999993,19.04
2021,145,19.04,58.3,0.01,2.42,15.25,5,18.9,21.84,19.32,19.81,61.38666666666666,18.09999999999999,19.44
2021,146,19.44,70.36,0.02,1.75,14.79,5,19.04,21.49,18.76,19.12666666666667,62.626666666666665,18.119999999999994,19.56
2021,147,19.56,69.34,0.02,3.23,14.83,5,19.44,18.9,18.77,19.346666666666668,66.0,18.139999999999993,20.64
2021,148,20.64,83.51,1.87,5.84,5.43,5,19.56,19.04,20.47,19.88,74.40333333333332,18.71999999999999,20.67
2021,149,20.67,86.48,4.98,4.86,10.79,5,20.64,19.44,21.84,20.290000000000003,79.77666666666667,7.959999999999994,18.44
2021,150,18.44,73.65,0.2,4.93,4.12,5,20.67,19.56,21.49,19.916666666666668,81.21333333333334,7.099999999999993,18.17
2021,151,18.17,68.66,0.07,2.12,8.35,5,18.44,20.64,18.9,19.093333333333334,76.26333333333334,7.169999999999995,19.19
2021,152,19.19,83.17,0.14,3.91,14.05,6,18.17,20.67,19.04,18.599999999999998,75.16000000000001,7.299999999999994,20.21
2021,153,20.21,86.78,0.08,5.3,12.68,6,19.19,18.44,19.44,19.19,79.53666666666668,7.359999999999994,19.86
2021,154,19.86,81.24,0.05,3.04,10.77,6,20.21,18.17,19.56,19.753333333333334,83.73,7.3899999999999935,20.4
2021,155,20.4,89.82,0.16,5.25,11.9,6,19.86,19.19,20.64,20.156666666666666,85.94666666666666,5.6799999999999935,20.75
2021,156,20.75,96.94,0.45,5.72,11.07,6,20.4,20.21,20.67,20.336666666666662,89.33333333333333,1.1499999999999928,20.07
2021,157,20.07,90.81,10.67,5.71,7.31,6,20.75,19.86,18.44,20.406666666666666,92.52333333333333,11.619999999999992,18.76
2021,158,18.76,86.18,21.87,5.92,2.64,6,20.07,20.4,18.17,19.860000000000003,91.31,33.419999999999995,19.95
2021,159,19.95,81.37,8.34,5.43,6.76,6,18.76,20.75,19.19,19.593333333333334,86.12,41.61999999999999,20.8
2021,160,20.8,91.36,14.53,6.34,8.15,6,19.95,20.07,20.21,19.83666666666667,86.30333333333334,56.06999999999999,20.96
2021,161,20.96,95.09,16.07,4.89,4.95,6,20.8,18.76,19.86,20.57,89.27333333333333,72.08999999999999,19.25
2021,162,19.25,83.8,0.44,5.4,12.99,6,20.96,19.95,20.4,20.33666666666667,90.08333333333333,72.36999999999999,17.89
2021,163,17.89,60.88,0.03,3.24,14.01,6,19.25,20.8,20.75,19.366666666666667,79.92333333333333,71.94999999999999,18.64
2021,164,18.64,57.56,0.01,1.41,13.83,6,17.89,20.96,20.07,18.593333333333334,67.41333333333334,61.28999999999999,18.58
2021,165,18.58,76.12,0.04,4.73,14.33,6,18.64,19.25,18.76,18.37,64.85333333333334,39.459999999999994,18.57
2021,166,18.57,81.61,0.06,4.84,13.25,6,18.58,17.89,19.95,18.596666666666668,71.76333333333334,31.17999999999999,17.48
2021,167,17.48,76.43,0.08,8.53,7.02,6,18.57,18.64,20.8,18.209999999999997,78.05333333333334,16.729999999999993,17.21
2021,168,17.21,74.38,0.37,4.43,5.32,6,17.48,18.58,20.96,17.753333333333334,77.47333333333334,1.029999999999993,17.83
2021,169,17.83,75.14,0.47,3.45,3.66,6,17.21,18.57,19.25,17.506666666666664,75.31666666666666,1.059999999999993,18.26
2021,170,18.26,86.07,27.56,7.64,1.58,6,17.83,17.48,17.89,17.766666666666666,78.52999999999999,28.589999999999993,18.5
2021,171,18.5,83.24,26.78,6.97,7.36,6,18.26,17.21,18.64,18.19666666666667,81.48333333333333,55.35999999999999,18.22
2021,172,18.22,76.48,1.39,1.74,9.89,6,18.5,17.83,18.58,18.326666666666668,81.92999999999999,56.709999999999994,18.39
2021,173,18.39,82.91,4.77,3.09,10.05,6,18.22,18.26,18.57,18.37,80.87666666666667,61.41999999999999,19.33
2021,174,19.33,76.48,0.5,3.74,8.94,6,18.39,18.5,17.48,18.646666666666665,78.62333333333333,61.83999999999999,19.43
2021,175,19.43,86.07,21.13,8.05,5.74,6,19.33,18.22,17.21,19.05,81.82,82.6,18.88
2021,176,18.88,82.28,0.25,4.3,12.84,6,19.43,18.39,17.83,19.213333333333335,81.61,82.38,19.61
2021,177,19.61,88.39,0.46,5.03,5.59,6,18.88,19.33,18.26,19.30666666666667,85.58,55.279999999999994,19.11
2021,178,19.11,93.24,3.0,6.26,7.94,6,19.61,19.43,18.5,19.2,87.96999999999998,31.499999999999993,14.19
2021,179,14.19,85.47,33.96,6.42,2.27,6,19.11,18.88,18.22,17.636666666666667,89.03333333333335,64.07,13.85
2021,180,13.85,64.45,3.17,5.07,14.41,6,14.19,19.61,18.39,15.716666666666663,81.05333333333333,62.47,15.21
2021,181,15.21,74.4,0.07,6.86,12.36,6,13.85,19.11,19.33,14.416666666666666,74.77333333333334,62.04,17.75
2021,182,17.75,78.83,0.03,3.45,11.75,7,15.21,14.19,19.43,15.603333333333333,72.56,40.94,18.29
2021,183,18.29,84.01,0.03,4.32,13.85,7,17.75,13.85,18.88,17.083333333333332,79.08,40.71999999999999,17.44
2021,184,17.44,77.47,0.01,3.54,13.0,7,18.29,15.21,19.61,17.826666666666668,80.10333333333334,40.269999999999996,17.04
2021,185,17.04,69.08,0.0,2.43,11.32,7,17.44,17.75,19.11,17.59,76.85333333333334,37.269999999999996,18.22
2021,186,18.22,78.36,0.03,3.34,10.77,7,17.04,18.29,14.19,17.566666666666666,74.97,3.3399999999999928,18.62
2021,187,18.62,81.12,0.73,2.41,9.15,7,18.22,17.44,13.85,17.96,76.18666666666667,0.8999999999999929,18.72
2021,188,18.72,85.32,0.61,2.26,12.07,7,18.62,17.04,15.21,18.52,81.60000000000001,1.4399999999999928,18.13
2021,189,18.13,91.85,0.48,2.69,12.98,7,18.72,18.22,17.75,18.49,86.09666666666665,1.889999999999993,17.99
2021,190,17.99,92.63,0.23,2.62,11.42,7,18.13,18.62,18.29,18.279999999999998,89.93333333333332,2.0899999999999928,17.96
2021,191,17.96,92.37,0.26,4.87,13.9,7,17.99,18.72,17.44,18.026666666666667,92.28333333333335,2.339999999999993,18.23
2021,192,18.23,86.95,0.04,2.71,13.63,7,17.96,18.13,17.04,18.060000000000002,90.64999999999999,2.3799999999999932,18.67
2021,193,18.67,92.73,0.28,3.79,13.01,7,18.23,17.99,18.22,18.286666666666665,90.68333333333334,2.629999999999993,18.85
2021,194,18.85,95.51,0.04,5.29,11.59,7,18.67,17.96,18.62,18.583333333333332,91.73,1.9399999999999928,18.99
2021,195,18.99,93.11,0.01,3.96,10.65,7,18.85,18.23,18.72,18.836666666666666,93.78333333333335,1.339999999999993,18.99
2021,196,18.99,90.72,4.98,3.99,3.03,7,18.99,18.67,18.13,18.94333333333333,93.11333333333334,5.839999999999994,17.81
2021,197,17.81,78.33,1.73,5.39,6.24,7,18.99,18.85,17.99,18.596666666666664,87.38666666666667,7.339999999999993,18.44
2021,198,18.44,83.06,0.35,2.23,11.82,7,17.81,18.99,17.96,18.41333333333333,84.03666666666668,7.4299999999999935,16.61
2021,199,16.61,61.46,0.02,5.84,15.47,7,18.44,18.99,18.23,17.62,74.28333333333333,7.409999999999993,15.24
2021,200,15.24,63.31,0.01,5.53,15.56,7,16.61,17.81,18.67,16.763333333333332,69.27666666666666,7.139999999999994,15.62
2021,201,15.62,67.83,0.0,3.95,14.76,7,15.24,18.44,18.85,15.823333333333332,64.2,7.099999999999994,16.62
2021,202,16.62,71.08,0.0,2.53,15.31,7,15.62,16.61,18.99,15.826666666666668,67.40666666666667,7.089999999999994,16.6
2021,203,16.6,80.41,0.0,2.94,15.33,7,16.62,15.24,18.99,16.28,73.10666666666667,2.1099999999999928,17.62
2021,204,17.62,85.23,0.03,5.91,15.86,7,16.6,15.62,17.81,16.94666666666667,78.90666666666668,0.40999999999999287,18.05
2021,205,18.05,92.27,0.07,5.89,14.89,7,17.62,16.62,18.44,17.423333333333332,85.97000000000001,0.1299999999999929,18.07
2021,206,18.07,94.39,0.1,5.92,13.82,7,18.05,16.6,16.61,17.913333333333338,90.63,0.20999999999999291,18.42
2021,207,18.42,93.47,0.05,5.69,13.2,7,18.07,17.62,15.24,18.180000000000003,93.37666666666667,0.2499999999999929,16.87
2021,208,16.87,88.08,9.57,6.45,2.19,7,18.42,18.05,15.62,17.78666666666667,91.98000000000002,9.819999999999993,13.35
2021,209,13.35,58.51,0.0,6.1,16.41,7,16.87,18.07,16.62,16.213333333333335,80.02,9.819999999999993,12.26
2021,210,12.26,64.79,0.0,6.74,16.57,7,13.35,18.42,16.6,14.160000000000002,70.46000000000001,9.819999999999993,13.56
2021,211,13.56,67.94,0.02,4.91,16.84,7,12.26,16.87,17.62,13.056666666666667,63.74666666666667,9.809999999999993,15.22
2021,212,15.22,76.41,0.02,1.96,12.18,7,13.56,13.35,18.05,13.68,69.71333333333335,9.759999999999993,16.63
2021,213,16.63,85.16,0.04,2.68,9.19,8,15.22,12.26,18.07,15.136666666666665,76.50333333333333,9.699999999999994,16.38
2021,214,16.38,89.71,0.47,3.26,13.75,8,16.63,13.56,18.42,16.076666666666664,83.76,10.119999999999994,15.26
2021,215,15.26,84.89,0.18,6.63,16.0,8,16.38,15.22,16.87,16.09,86.58666666666666,0.7299999999999929,16.15
2021,216,16.15,91.49,1.19,4.8,11.81,8,15.26,16.63,13.35,15.929999999999998,88.69666666666667,1.9199999999999928,17.24
2021,217,17.24,93.15,1.37,2.16,9.7,8,16.15,16.38,12.26,16.216666666666665,89.84333333333335,3.289999999999993,17.39
2021,218,17.39,94.92,1.35,3.06,7.52,8,17.24,15.26,13.56,16.926666666666666,93.18666666666667,4.619999999999993,17.65
2021,219,17.65,92.39,0.68,4.08,5.95,8,17.39,16.15,15.22,17.426666666666666,93.48666666666668,5.279999999999993,17.29
2021,220,17.29,95.23,0.15,4.1,15.66,8,17.65,17.24,16.63,17.44333333333333,94.18,5.3899999999999935,17.37
2021,221,17.37,97.51,0.09,4.99,12.69,8,17.29,17.39,16.38,17.436666666666667,95.04333333333334,5.009999999999993,16.96
2021,222,16.96,94.84,3.76,5.34,12.32,8,17.37,17.65,15.26,17.206666666666667,95.86000000000001,8.589999999999993,15.18
2021,223,15.18,81.71,7.19,8.59,6.28,8,16.96,17.29,16.15,16.503333333333334,91.35333333333334,14.589999999999993,14.91
2021,224,14.91,78.64,1.06,5.96,6.03,8,15.18,17.37,17.24,15.683333333333332,85.06333333333335,14.279999999999992,16.47
2021,225,16.47,86.02,7.1,3.92,5.27,8,14.91,16.96,17.39,15.520000000000001,82.12333333333333,20.029999999999994,17.04
2021,226,17.04,89.77,1.84,3.82,8.29,8,16.47,15.18,17.65,16.14,84.81,21.189999999999994,17.18
2021,227,17.18,95.74,9.45,4.04,9.72,8,17.04,14.91,17.29,16.896666666666665,90.51,30.489999999999995,17.32
2021,228,17.32,97.3,14.65,3.34,6.0,8,17.18,16.47,17.37,17.180000000000003,94.27,45.04999999999999,17.53
2021,229,17.53,97.33,0.48,4.9,14.67,8,17.32,17.04,16.96,17.343333333333334,96.79,41.76999999999999,17.71
2021,230,17.71,97.74,0.94,3.73,10.42,8,17.53,17.18,15.18,17.52,97.45666666666666,35.519999999999996,17.82
2021,231,17.82,97.08,0.2,4.87,16.36,8,17.71,17.32,14.91,17.686666666666667,97.38333333333333,34.65999999999999,18.35
2021,232,18.35,93.41,0.13,4.59,14.36,8,17.82,17.53,16.47,17.959999999999997,96.07666666666667,27.68999999999999,18.13
2021,233,18.13,96.61,0.7,2.18,13.99,8,18.35,17.71,17.04,18.1,95.7,26.54999999999999,18.04
2021,234,18.04,97.18,0.21,4.8,14.04,8,18.13,17.82,17.18,18.173333333333336,95.73333333333335,17.309999999999995,18.15
2021,235,18.15,93.67,0.22,4.89,15.67,8,18.04,18.35,17.32,18.106666666666666,95.82000000000001,2.879999999999993,18.39
2021,236,18.39,97.15,0.14,2.22,11.91,8,18.15,18.13,17.53,18.19333333333333,96.0,2.539999999999993,18.46
2021,237,18.46,97.63,0.55,3.98,9.96,8,18.39,18.04,17.71,18.333333333333332,96.14999999999999,2.1499999999999932,18.12
2021,238,18.12,89.52,9.53,5.34,3.79,8,18.46,18.15,17.82,18.323333333333334,94.76666666666667,11.479999999999993,17.31
2021,239,17.31,78.36,0.06,4.92,10.58,8,18.12,18.39,18.35,17.963333333333335,88.50333333333333,11.409999999999993,17.98
2021,240,17.98,81.74,0.64,2.98,6.9,8,17.31,18.46,18.13,17.80333333333333,83.20666666666666,11.349999999999993,18.17
2021,241,18.17,82.63,0.66,2.38,10.31,8,17.98,18.12,18.04,17.819999999999997,80.91000000000001,11.799999999999992,18.51
2021,242,18.51,88.37,2.07,3.14,10.11,8,18.17,17.31,18.15,18.220000000000002,84.24666666666667,13.649999999999993,18.81
2021,243,18.81,86.51,0.35,4.3,14.84,8,18.51,17.98,18.39,18.49666666666667,85.83666666666666,13.859999999999992,18.7
2021,244,18.7,87.63,0.04,5.53,17.55,9,18.81,18.17,18.46,18.673333333333336,87.50333333333333,13.349999999999993,18.54
2021,245,18.54,95.77,0.06,5.49,17.11,9,18.7,18.51,18.12,18.683333333333334,89.96999999999998,3.8799999999999946,18.75
2021,246,18.75,93.74,0.26,5.03,17.13,9,18.54,18.81,17.31,18.66333333333333,92.38,4.079999999999995,17.63
2021,247,17.63,88.71,3.02,3.58,6.0,9,18.75,18.7,17.98,18.30666666666667,92.74000000000001,6.459999999999995,18.61
2021,248,18.61,93.14,5.46,4.6,16.71,9,17.63,18.54,18.17,18.33,91.86333333333334,11.259999999999994,18.6
2021,249,18.6,85.44,0.66,4.39,9.71,9,18.61,18.75,18.51,18.28,89.09666666666668,9.849999999999994,18.69
2021,250,18.69,88.3,4.54,5.59,4.18,9,18.6,17.63,18.81,18.633333333333336,88.96,14.039999999999996,19.19
2021,251,19.19,94.91,34.41,6.56,2.85,9,18.69,18.61,18.7,18.826666666666668,89.55,48.41,20.48
2021,252,20.48,85.49,4.33,2.43,17.92,9,19.19,18.6,18.54,19.453333333333333,89.56666666666666,52.67999999999999,18.86
2021,253,18.86,71.69,0.01,2.83,21.25,9,20.48,18.69,18.75,19.51,84.02999999999999,52.43,18.21
2021,254,18.21,81.72,0.09,2.11,16.71,9,18.86,19.19,17.63,19.183333333333334,79.63333333333334,49.49999999999999,19.07
2021,255,19.07,91.22,0.49,4.4,18.97,9,18.21,20.48,18.61,18.713333333333335,81.54333333333334,44.529999999999994,20.2
2021,256,20.2,96.43,0.45,5.91,10.79,9,19.07,18.86,18.6,19.16,89.79,44.31999999999999,20.14
2021,257,20.14,96.5,8.79,2.88,3.47,9,20.2,18.21,18.69,19.80333333333333,94.71666666666668,48.56999999999999,18.44
2021,258,18.44,78.92,0.35,6.36,10.25,9,20.14,19.07,19.19,19.593333333333334,90.61666666666667,14.509999999999998,17.71
2021,259,17.71,72.16,3.58,2.94,6.27,9,18.44,20.2,20.48,18.763333333333332,82.52666666666667,13.759999999999998,18.34
2021,260,18.34,87.33,35.57,5.31,2.16,9,17.71,20.14,18.86,18.163333333333338,79.47000000000001,49.32,19.46
2021,261,19.46,93.86,4.52,4.53,16.78,9,18.34,18.44,18.21,18.503333333333334,84.45,53.75,20.03
2021,262,20.03,96.9,4.73,3.99,9.84,9,19.46,17.71,19.07,19.276666666666667,92.69666666666667,57.99,20.23
2021,263,20.23,97.06,2.89,6.32,12.14,9,20.03,18.34,20.2,19.906666666666666,95.94000000000001,60.43,19.04
2021,264,19.04,82.4,0.46,10.03,9.43,9,20.23,19.46,20.14,19.76666666666667,92.12,52.1,18.34
2021,265,18.34,70.13,0.22,5.7,20.05,9,19.04,20.03,18.44,19.203333333333333,83.19666666666667,51.97,18.57
2021,266,18.57,70.44,0.18,4.53,15.5,9,18.34,20.23,17.71,18.650000000000002,74.32333333333334,48.57,19.35
2021,267,19.35,80.16,0.68,4.57,7.96,9,18.57,19.04,18.34,18.753333333333334,73.57666666666667,13.68,19.46
2021,268,19.46,86.65,0.4,2.39,19.44,9,19.35,18.34,19.46,19.126666666666665,79.08333333333334,9.56,20.12
2021,269,20.12,92.79,0.16,3.02,23.06,9,19.46,18.57,20.03,19.643333333333334,86.53333333333335,4.99,20.49
2021,270,20.49,94.9,0.11,3.67,23.59,9,20.12,19.35,20.23,20.02333333333333,91.44666666666667,2.21,20.65
2021,271,20.65,95.68,11.2,4.27,19.87,9,20.49,19.46,19.04,20.42,94.45666666666666,12.95,20.12
2021,272,20.12,89.27,15.32,4.14,12.76,9,20.65,20.12,18.34,20.419999999999998,93.28333333333335,28.049999999999997,19.89
2021,273,19.89,80.62,4.65,5.15,11.04,9,20.12,20.49,18.57,20.22,88.52333333333335,32.519999999999996,20.43
2021,274,20.43,91.63,27.28,6.64,10.36,10,19.89,20.65,19.35,20.14666666666667,87.17333333333333,59.120000000000005,19.89
2021,275,19.89,87.8,0.3,3.86,9.45,10,20.43,20.12,19.46,20.07,86.68333333333334,59.02,20.51
2021,276,20.51,95.35,1.16,4.11,7.73,10,19.89,19.89,20.12,20.276666666666667,91.59333333333335,60.019999999999996,19.32
2021,277,19.32,82.03,3.2,8.53,5.41,10,20.51,20.43,20.49,19.906666666666666,88.39333333333333,63.11,18.28
2021,278,18.28,74.7,0.05,4.31,9.03,10,19.32,19.89,20.65,19.37,84.02666666666667,51.96,19.56
2021,279,19.56,86.83,20.31,5.15,7.73,10,18.28,20.51,20.12,19.05333333333333,81.18666666666667,56.95,19.15
2021,280,19.15,75.39,3.26,7.95,12.67,10,19.56,19.32,19.89,18.996666666666666,78.97333333333334,55.559999999999995,18.7
2021,281,18.7,74.98,9.51,3.84,7.45,10,19.15,18.28,20.43,19.136666666666667,79.06666666666668,37.79,19.14
2021,282,19.14,83.93,10.37,5.09,4.57,10,18.7,19.56,19.89,18.996666666666666,78.10000000000001,47.86,20.0
2021,283,20.0,78.17,1.56,5.16,9.44,10,19.14,19.15,20.51,19.28,79.02666666666669,48.26,20.05
2021,284,20.05,76.51,4.27,5.95,11.5,10,20.0,18.7,19.32,19.73,79.53666666666668,49.33,20.3
2021,285,20.3,87.15,17.27,7.03,8.88,10,20.05,19.14,18.28,20.116666666666664,80.61000000000001,66.55,20.58
2021,286,20.58,92.69,3.06,5.79,15.55,10,20.3,20.0,19.56,20.31,85.45,49.3,20.91
2021,287,20.91,95.22,0.95,6.77,12.54,10,20.58,20.05,19.15,20.596666666666668,91.68666666666667,46.989999999999995,21.11
2021,288,21.11,97.57,4.74,3.07,6.37,10,20.91,20.3,18.7,20.866666666666664,95.16000000000001,42.22,20.18
2021,289,20.18,85.79,1.01,8.71,18.87,10,21.11,20.58,19.14,20.73333333333333,92.86000000000001,32.86,18.83
2021,290,18.83,82.55,9.01,5.23,6.84,10,20.18,20.91,20.0,20.04,88.63666666666667,40.31,18.79
2021,291,18.79,76.88,1.93,5.11,9.38,10,18.83,21.11,20.05,19.266666666666666,81.74000000000001,37.970000000000006,19.03
2021,292,19.03,72.26,0.52,4.92,19.17,10,18.79,20.18,20.3,18.883333333333333,77.23,21.22,18.67
2021,293,18.67,73.75,1.23,3.95,15.15,10,19.03,18.83,20.58,18.830000000000002,74.29666666666667,19.39,19.16
2021,294,19.16,73.97,0.12,4.56,23.01,10,18.67,18.79,20.91,18.953333333333333,73.32666666666667,18.56,19.93
2021,295,19.93,83.93,0.22,5.76,27.4,10,19.16,19.03,21.11,19.253333333333334,77.21666666666668,14.04,20.71
2021,296,20.71,88.18,4.25,7.37,15.74,10,19.93,18.67,20.18,19.933333333333334,82.02666666666669,17.28,20.07
2021,297,20.07,78.96,1.65,8.82,16.85,10,20.71,19.16,18.83,20.236666666666668,83.69,9.92,20.08
2021,298,20.08,71.35,0.0,5.05,28.44,10,20.07,19.93,18.79,20.286666666666665,79.49666666666667,7.99,20.49
2021,299,20.49,87.35,0.02,4.39,28.16,10,20.08,20.71,19.03,20.213333333333335,79.21999999999998,7.489999999999999,21.02
2021,300,21.02,88.27,0.09,3.24,25.19,10,20.49,20.07,18.67,20.529999999999998,82.32333333333334,6.35,21.12
2021,301,21.12,83.02,12.61,3.67,17.69,10,21.02,20.08,19.16,20.876666666666665,86.21333333333332,18.84,21.1
2021,302,21.1,90.91,24.41,5.17,8.63,10,21.12,20.49,19.93,21.080000000000002,87.39999999999999,43.03,21.22
2021,303,21.22,86.49,8.0,6.33,8.24,10,21.1,21.02,20.71,21.146666666666665,86.80666666666667,46.78,21.52
2021,304,21.52,86.88,3.61,5.38,12.23,10,21.22,21.12,20.07,21.28,88.09333333333332,48.74,21.66
2021,305,21.66,89.38,2.56,4.8,14.28,11,21.52,21.1,20.08,21.46666666666667,87.58333333333333,51.300000000000004,22.0
2021,306,22.0,88.75,0.57,3.7,26.29,11,21.66,21.22,20.49,21.72666666666667,88.33666666666666,51.85,22.23
2021,307,22.23,84.26,0.32,5.6,24.92,11,22.0,21.52,21.02,21.963333333333335,87.46333333333332,52.080000000000005,22.18
2021,308,22.18,84.99,0.92,6.19,20.47,11,22.23,21.66,21.12,22.136666666666667,86.0,40.38999999999999,22.32
2021,309,22.32,83.68,0.53,4.79,21.27,11,22.18,22.0,21.1,22.243333333333336,84.31,16.51,22.0
2021,310,22.0,81.84,1.98,3.57,8.18,11,22.32,22.23,21.22,22.166666666666668,83.50333333333334,10.49,20.71
2021,311,20.71,80.68,1.11,5.21,15.41,11,22.0,22.18,21.52,21.676666666666666,82.06666666666668,7.99,20.31
2021,312,20.31,74.75,0.14,2.55,9.92,11,20.71,22.32,21.66,21.006666666666664,79.09000000000002,5.57,20.64
2021,313,20.64,76.11,0.16,3.66,12.36,11,20.31,22.0,22.0,20.55333333333333,77.18,5.16,20.55
